CA-AstroPh,Golang_DP-WCC,1,0.842629017
CA-AstroPh,Golang_DP-WCC,2,0.867936414
CA-AstroPh,Golang_DP-WCC,3,0.878188108
CA-AstroPh,Golang_DP-WCC,4,0.879508195
CA-AstroPh,Golang_DP-WCC,5,0.886542892
CA-AstroPh,Golang_DP-WCC,6,0.890687499
CA-AstroPh,Golang_DP-WCC,7,0.896719868
CA-AstroPh,Golang_DP-WCC,8,0.902466965
CA-AstroPh,Golang_DP-WCC,9,0.922315415
CA-AstroPh,Golang_DP-WCC,10,0.924886882
CA-AstroPh,Golang_DP-WCC,11,0.925008631
CA-AstroPh,Golang_DP-WCC,12,0.927927632
CA-AstroPh,Golang_DP-WCC,13,0.929271673
CA-AstroPh,Golang_DP-WCC,14,0.93096679
CA-AstroPh,Golang_DP-WCC,15,0.931014436
CA-AstroPh,Golang_DP-WCC,16,0.931065337
CA-AstroPh,Golang_DP-WCC,17,0.932354651
CA-AstroPh,Golang_DP-WCC,18,0.932416057
CA-AstroPh,Golang_DP-WCC,19,0.932450484
CA-AstroPh,Golang_DP-WCC,20,0.932698388
CA-AstroPh,Golang_DP-WCC,21,0.932701052
CA-AstroPh,Golang_DP-WCC,22,0.932702205
CA-AstroPh,Golang_DP-WCC,23,0.933724617
CA-AstroPh,Golang_DP-WCC,24,0.935356658
CA-AstroPh,Golang_DP-WCC,25,0.935447738
CA-AstroPh,Golang_DP-WCC,26,0.936754
CA-AstroPh,Golang_DP-WCC,27,0.939851508
CA-AstroPh,Golang_DP-WCC,28,0.939941789
CA-AstroPh,Golang_DP-WCC,29,0.941750184
CA-AstroPh,Golang_DP-WCC,30,0.941768934
CA-AstroPh,Golang_DP-WCC,31,0.943127225
CA-AstroPh,Golang_DP-WCC,32,0.944408717
CA-AstroPh,Golang_DP-WCC,33,0.947388492
CA-AstroPh,Golang_DP-WCC,34,0.951806752
CA-AstroPh,Golang_DP-WCC,35,0.953155991
CA-AstroPh,Golang_DP-WCC,36,0.954889817
CA-AstroPh,Golang_DP-WCC,37,0.954903084
CA-AstroPh,Golang_DP-WCC,38,0.9550106
CA-AstroPh,Golang_DP-WCC,39,0.957453114
CA-AstroPh,Golang_DP-WCC,40,0.959115982
CA-AstroPh,Golang_DP-WCC,41,0.959166904
CA-AstroPh,Golang_DP-WCC,42,0.959337642
CA-AstroPh,Golang_DP-WCC,43,0.95934044
CA-AstroPh,Golang_DP-WCC,44,0.959480856
CA-AstroPh,Golang_DP-WCC,45,0.959481798
CA-AstroPh,Golang_DP-WCC,46,0.959482958
CA-AstroPh,Golang_DP-WCC,47,0.96066928
CA-AstroPh,Golang_DP-WCC,48,0.960705146
CA-AstroPh,Golang_DP-WCC,49,0.961937336
CA-AstroPh,Golang_DP-WCC,50,0.962020116
CA-AstroPh,Golang_DP-WCC,51,0.962117367
CA-AstroPh,Golang_DP-WCC,52,0.962118117
CA-AstroPh,Golang_DP-WCC,53,0.963623432
CA-AstroPh,Golang_DP-WCC,54,0.963704136
CA-AstroPh,Golang_DP-WCC,55,0.966240214
CA-AstroPh,Golang_DP-WCC,56,0.966323144
CA-AstroPh,Golang_DP-WCC,57,0.967928776
CA-AstroPh,Golang_DP-WCC,58,0.968037332
CA-AstroPh,Golang_DP-WCC,59,0.96933998
CA-AstroPh,Golang_DP-WCC,60,0.969420861
CA-AstroPh,Golang_DP-WCC,61,0.969438773
CA-AstroPh,Golang_DP-WCC,62,0.969445584
CA-AstroPh,Golang_DP-WCC,63,0.969649939
CA-AstroPh,Golang_DP-WCC,64,0.969650859
CA-AstroPh,Golang_DP-WCC,65,0.969652082
CA-AstroPh,Golang_DP-WCC,66,0.969657942
CA-AstroPh,Golang_DP-WCC,67,0.971156687
CA-AstroPh,Golang_DP-WCC,68,0.971166302
CA-AstroPh,Golang_DP-WCC,69,0.971168602
CA-AstroPh,Golang_DP-WCC,70,0.971206855
CA-AstroPh,Golang_DP-WCC,71,0.971632174
CA-AstroPh,Golang_DP-WCC,72,0.971634586
CA-AstroPh,Golang_DP-WCC,73,0.971636102
CA-AstroPh,Golang_DP-WCC,74,0.971657519
